S.NO,Institute Code,Institute Name,Place,District Name,Region,College Type,Minority,Co-Educ,Affiliated To,Branch Code,Fee,Convener Seats
760,MBUTPU,MOHAN BABU UNIVERSITY,RANGAMPETA,CTR,SW,Private University,NA,COED,MBUTPU,CSM,103000,385
761,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,192
762,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,CIV,40000,24
763,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,AIM,40000,96
764,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,AID,40000,96
765,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,MEC,40000,24
766,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,INF,40000,96
767,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,EEE,40000,48
768,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,144
769,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,JAGGAIAHPETA,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,36
770,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,JAGGAIAHPETA,KRI,AU,PVT,NA,COED,JNTUK,EEE,40000,24
771,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,JAGGAIAHPETA,KRI,AU,PVT,NA,COED,JNTUK,MEC,40000,48
772,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,JAGGAIAHPETA,KRI,AU,PVT,NA,COED,JNTUK,CIV,40000,48
773,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,JAGGAIAHPETA,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,48
774,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,JAGGAIAHPETA,KRI,AU,PVT,NA,COED,JNTUK,CSM,40000,48
775,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSM,67800,96
776,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSD,67800,240
777,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSE,67800,480
778,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CIV,67800,48
779,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CAI,67800,240
780,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,MEC,67800,48
781,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSC,67800,144
782,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CST,67800,144
783,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,EEE,67800,48
784,MITS,MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,ECE,67800,240
785,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,ECE,40000,72
786,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,EEE,40000,24
787,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,CSC,40000,48
788,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,MEC,40000,24
789,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,CAI,40000,48
790,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,CIV,40000,24
791,MJRT,MJR COLLEGE OF ENGG AND TECHNOLOGY,PILER,CTR,SVU,PVT,NA,COED,JNTUA,CSE,40000,96
792,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSE,52100,240
793,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSD,52100,96
794,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSM,52100,96
795,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,AID,52100,96
796,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,INF,52100,96
797,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,EVT,52100,48
798,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,ECE,52100,96
799,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,72
800,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,INF,40000,48
801,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CAI,40000,96
802,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSD,40000,96
803,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,336
804,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,CSE,40000,192
805,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,AID,40000,72
806,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,CIV,40000,24
807,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,MEC,40000,24
808,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,ECE,40000,72
809,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,EEE,40000,24
810,MSEW,MALINENI SUSEELAMMA WOMENS ENGG COLLEGE,SINGARAYAKONDA,PKS,AU,PVT,NA,GIRLS,JNTUK,ECE,40000,48
811,MSEW,MALINENI SUSEELAMMA WOMENS ENGG COLLEGE,SINGARAYAKONDA,PKS,AU,PVT,NA,GIRLS,JNTUK,DS,40000,48
812,MSEW,MALINENI SUSEELAMMA WOMENS ENGG COLLEGE,SINGARAYAKONDA,PKS,AU,PVT,NA,GIRLS,JNTUK,CSE,40000,96
813,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,CSE,57200,144
814,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,CSD,57200,48
815,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,CIV,57200,24
816,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,AID,57200,96
817,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,CAI,57200,48
818,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,ECE,57200,96
819,MTIE,MOTHER THERESA INST OF ENGG AND TECH,PALAMNER,CTR,SVU,PVT,NA,COED,JNTUA,EEE,57200,48
820,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,EEE,76900,48
821,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,ECE,76900,144
822,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,INF,76900,96
823,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CIT,76900,96
824,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CIC,76900,48
825,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,MEC,76900,96
826,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CHE,76900,48
827,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CIV,76900,48
828,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CSD,76900,48
829,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CSM,76900,96
830,MVRG,M V G R COLLEGE OF ENGINEERNG,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CSE,76900,240
831,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,192
832,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CIV,40000,24
833,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CAI,40000,168
834,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,AID,40000,168
835,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,MEC,40000,24
836,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,120
837,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,EEE,40000,24
838,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,EEE,47200,48
839,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECE,47200,144
840,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,MEC,47200,24
841,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECA,47200,48
842,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,EVT,47200,48
843,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CAI,47200,48
844,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CIV,47200,24
845,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSE,47200,144
846,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSM,47200,48
847,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSD,47200,48
848,NBKR,NBKR INSTITUTE OF SCI. AND TECHNOLOGY,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,CSE,46400,480
849,NBKR,NBKR INSTITUTE OF SCI. AND TECHNOLOGY,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,CIV,46400,48
850,NBKR,NBKR INSTITUTE OF SCI. AND TECHNOLOGY,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,AID,46400,96
851,NBKR,NBKR INSTITUTE OF SCI. AND TECHNOLOGY,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,MEC,46400,96
852,NBKR,NBKR INSTITUTE OF SCI. AND TECHNOLOGY,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,ECE,46400,288
853,NBKR,NBKR INSTITUTE OF SCI. AND TECHNOLOGY,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,EEE,46400,96
854,NEWS,NEWTONS INST OF SCI AND TECH,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,EEE,40000,48
855,NEWS,NEWTONS INST OF SCI AND TECH,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,96
856,NEWS,NEWTONS INST OF SCI AND TECH,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,MEC,40000,48
857,NEWS,NEWTONS INST OF SCI AND TECH,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,CIV,40000,48
858,NEWS,NEWTONS INST OF SCI AND TECH,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,144
859,NEWT,NEWTON INSTITUTE OF ENGINEERING,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,144
860,NEWT,NEWTON INSTITUTE OF ENGINEERING,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,CSM,40000,48
861,NEWT,NEWTON INSTITUTE OF ENGINEERING,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,48
862,NEWT,NEWTON INSTITUTE OF ENGINEERING,MACHERLA,GTR,AU,PVT,NA,COED,JNTUK,EEE,40000,48
863,NMRE,NIMRA COLLEGE OF ENGG AND TECHNOLOGY,JUPUDI,KRI,AU,PVT,MUS,COED,JNTUK,EEE,40000,21
864,NMRE,NIMRA COLLEGE OF ENGG AND TECHNOLOGY,JUPUDI,KRI,AU,PVT,MUS,COED,JNTUK,ECE,40000,42
865,NMRE,NIMRA COLLEGE OF ENGG AND TECHNOLOGY,JUPUDI,KRI,AU,PVT,MUS,COED,JNTUK,MEC,40000,21
866,NMRE,NIMRA COLLEGE OF ENGG AND TECHNOLOGY,JUPUDI,KRI,AU,PVT,MUS,COED,JNTUK,CSM,40000,42
867,NMRE,NIMRA COLLEGE OF ENGG AND TECHNOLOGY,JUPUDI,KRI,AU,PVT,MUS,COED,JNTUK,CSD,40000,42
868,NMRE,NIMRA COLLEGE OF ENGG AND TECHNOLOGY,JUPUDI,KRI,AU,PVT,MUS,COED,JNTUK,CSE,40000,84
869,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,CSE,55000,288
870,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,CSD,55000,144
871,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,CSM,55000,144
872,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,CIV,55000,24
873,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,AIM,55000,96
874,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,MEC,55000,24
875,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,INF,55000,96
876,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,CSER,55000,48
877,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,ECE,55000,144
878,NRIA,NRI INSTITUTE OF TECHNOLOGY,AGIRIPALLY,KRI,AU,PVT,NA,COED,JNTUK,EEE,55000,48
879,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,144
880,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,INF,40000,96
881,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,EVT,40000,48
882,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,AIM,40000,96
883,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CIV,40000,24
884,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSD,40000,144
885,NRIT,NRI INSTT OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,288
886,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,192
887,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSM,40000,48
888,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CIV,40000,24
889,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,EVT,40000,48
890,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,ECA,40000,48
891,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,MEC,40000,24
892,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,120
893,NRNG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,EEE,40000,24
894,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,EEE,73800,48
895,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,ECE,73800,288
896,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,MEC,73800,48
897,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,INF,73800,96
898,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSC,73800,48
899,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CIV,73800,48
900,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CAI,73800,144
901,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSM,73800,96
902,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSD,73800,48
903,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSE,73800,576
904,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,DAKAMARRI VILLAGE,VSP,AU,PVT,NA,COED,JNTUV,CSE,40000,96
905,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,DAKAMARRI VILLAGE,VSP,AU,PVT,NA,COED,JNTUV,CSM,40000,48
906,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,DAKAMARRI VILLAGE,VSP,AU,PVT,NA,COED,JNTUV,MEC,40000,24
907,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,DAKAMARRI VILLAGE,VSP,AU,PVT,NA,COED,JNTUV,ECE,40000,96
908,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,DAKAMARRI VILLAGE,VSP,AU,PVT,NA,COED,JNTUV,EEE,40000,24
909,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,EEE,40000,48
910,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,ECE,40000,192
911,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,MEC,40000,48
912,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSM,40000,144
913,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSD,40000,48
914,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSE,40000,240
915,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CIV,40000,24
916,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,CIV,40000,24
917,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,96
918,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,CSD,40000,24
919,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,CSM,40000,24
920,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,MEC,40000,24
921,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,48
922,NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,TENALI,GTR,AU,PVT,NA,COED,JNTUK,EEE,40000,24
923,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,EEE,43600,48
924,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,ECE,43600,144
925,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,MEC,43600,48
926,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSER,43600,48
927,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIC,43600,96
928,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIT,43600,48
929,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,INF,43600,48
930,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,EVT,43600,48
931,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSE,43600,240
932,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIV,43600,48
933,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,AIM,43600,96
934,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,AID,43600,144
935,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,CAI,60900,144
936,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,CIV,60900,24
937,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,CSE,60900,288
938,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,MEC,60900,24
939,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,ECE,60900,144
940,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,EEE,60900,48
941,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,EEE,40000,24
942,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,48
943,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,MEC,40000,24
944,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,144
945,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSD,40000,24
946,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CIV,40000,24
947,PIIT,PRIYADARSHINI INST OF TECH AND MGMT,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,AID,40000,48
